III,F,2079
I,F,976
I,M,521
II,M,1004
I,F,929
I,M,825
II,M,905
I,M,628
I,M,719
III,M,2359
II,M,973
II,M,1391
I,M,754
I,M,1050
II,F,1720
II,M,1999
III,M,2180
I,M,742
III,M,2171
II,M,1807
III,M,2468
III,M,2383
I,M,799
II,F,1591
I,F,550
III,F,2601
I,M,894
III,M,2683
II,M,1516
III,F,2789
I,M,956
I,F,833
II,F,1777
III,M,2406
II,F,1176
I,F,691
I,M,1085
III,F,2486
II,F,1725
II,F,1626
I,F,792
III,M,2749
II,F,1601
II,F,1711
I,M,737
I,M,930
I,F,1088
II,F,1266
I,M,503
III,M,2427
II,F,1264
III,F,2286
I,F,682
I,M,585
II,M,1195
I,M,664
I,F,897
I,M,1068
II,M,1601
II,F,964
III,M,2913
II,F,1075
II,F,1881
I,F,866
I,M,738
I,M,1079
I,F,725
III,M,2564
II,F,1365
II,M,1288
II,M,1458
I,F,982
I,F,599
II,M,1114
III,F,2286
II,M,1137
I,F,766
II,F,1099
III,F,1812
II,F,1002
I,M,881
I,M,553
III,F,2855
II,F,1374
III,M,2115
I,F,649
I,M,903
I,F,870
II,F,1891
III,M,2133
II,M,1338
I,F,696
III,F,2620
III,F,2362
I,F,563
I,F,617
I,F,980
III,M,1986
III,F,2808
II,M,1546
I,F,682
I,F,656
III,F,2665
III,F,2516
II,M,1284
II,F,1041
III,F,1820
I,M,814
III,F,2691
I,F,980
III,F,2971
III,F,2658
II,M,1804
I,M,970
III,M,1813
I,F,568
II,M,1306
I,M,849
I,M,1021
I,M,1057
II,F,1353
II,F,1771
I,M,713
II,F,1267
I,M,1060
I,F,558
I,M,998
I,F,505
II,F,1955
III,F,2399
I,F,1088
II,F,1789
III,M,2495
II,M,1029
II,M,1457
III,F,2612
I,F,1063
I,M,524
III,F,2479
II,M,1312
I,M,1047
II,M,1548
II,F,1851
II,F,1225
I,M,1056
I,M,993
II,M,1636
I,F,660
II,M,1606
I,M,820
III,M,2814
II,M,1854
II,F,1743
III,F,2332
I,M,800
III,M,2283
I,M,683
II,M,1337
II,F,1646
III,M,2446
II,M,1888
I,F,1049
III,F,2470
III,M,1861
I,M,646
III,F,2705
I,M,914
I,M,1047
III,F,2065
I,M,775
III,M,2784
III,F,2916
I,M,541
II,M,1338
I,M,952
I,F,874
I,F,708
II,F,1139
II,M,998
I,M,855
III,M,2198
I,M,892
II,M,1368
II,M,1315
I,F,957
II,M,1024
I,F,811
II,M,1602
III,M,2763
II,F,1038
I,F,718
III,M,1887
I,M,560
II,F,1441
II,F,1770
I,F,684
III,M,1897
I,F,687
I,M,878
II,F,1821
II,M,1250
I,F,571
I,M,842
III,F,2256
I,F,882
I,F,534
II,F,1174
III,M,2998
III,M,2829
I,M,863
I,F,1001
III,M,2687
II,F,1182
I,M,1082
I,F,505
II,M,1752
II,M,1909
III,M,2545
III,M,2876
I,F,926
III,M,1801
I,M,1060
I,F,735
I,F,603
III,M,1861
I,F,1010
I,M,532
I,M,602
II,M,1729
I,F,1027
I,F,517
I,M,925
II,M,1113
I,M,847
I,F,970
II,F,1923
II,M,1797
I,M,523
III,M,1847
I,M,840
I,F,518
I,F,866
I,M,757
I,M,678
I,F,1083
II,F,1442
I,F,868
III,F,2153
I,M,707
III,F,2637
III,M,2525
III,M,2191
I,M,1042
III,F,2807
II,M,1751
I,F,793
II,M,1076
II,M,1530
III,M,2024
III,F,2302
II,F,1834
III,M,2443
II,F,1584
I,F,531
I,F,724
III,M,2657
II,F,1296
III,F,2770
II,M,1707
I,F,840
III,F,2161
I,F,637
III,M,2759
II,F,1623
III,M,2561
I,M,973
III,F,2031
III,F,2124
II,F,1203
II,M,1491
III,F,2035
II,F,1987
II,F,946
III,F,2013
III,F,2259
I,M,754
I,M,809
II,M,1394
II,M,915
II,F,1149
III,F,2534
I,M,684
II,M,1473
I,M,944
I,M,699
I,F,868
III,M,2253
I,F,770
III,M,2590
II,M,989
I,M,639
I,M,651
I,F,984
I,M,792
II,F,916
III,F,2982
III,M,2071
I,M,830
I,M,724
II,F,1624
II,F,1129
I,M,732
III,F,2629
I,M,1006
II,F,1146
I,M,917
II,F,1038
I,M,1080
II,M,1255
II,F,1181
II,M,2000
II,F,1830
I,F,562
II,M,1099
II,F,1111
III,M,2575
II,M,1978
I,F,930
II,M,1288
II,M,1870
II,M,1066
I,F,594
II,F,1696
II,F,1890
II,M,1894
I,M,624
II,M,962
II,M,1924
II,F,1116
I,F,1034
II,F,1758
II,M,1555
II,F,1304
I,F,779
II,M,1372
I,M,555
I,F,1053
III,F,1889
II,F,1618
III,F,2940
I,F,621
III,F,1976
III,F,2726
III,F,2288
I,M,984
II,M,1919
I,M,827
II,M,1902
III,F,2226
III,F,2449
I,F,586
II,F,925
II,M,1351
III,F,2541
I,F,1039
III,M,2689
I,F,880
I,M,895
I,F,630
III,M,2819
II,M,1060
III,M,2781
II,M,1765
II,M,1210
II,F,1418
II,F,1329
I,F,786
II,F,1326
III,F,2111
I,F,1025
III,F,2051
I,F,1095
II,F,1598
I,M,530
II,F,1428
II,F,1671
III,F,2457
II,M,1344
III,M,2053
I,M,581
II,F,1840
I,F,724
I,F,849
I,F,709
III,M,2888
III,F,1996
I,M,511
II,M,1418
II,M,1778
II,F,1016
II,F,1986
III,M,2397
II,F,1851
II,M,1982
II,F,1386
II,M,1265
II,F,1186
III,F,2879
III,F,2607
II,F,1446
III,F,1973
I,M,709
I,M,826
II,M,1239
II,M,1114
III,M,1894
I,F,714
I,F,512
II,M,1966
I,F,1091
I,F,1049
III,F,2580
I,M,1006
II,M,985
II,F,1088
III,F,2787
I,M,1024
II,M,1792
III,F,2796
I,M,1096
III,M,2358
I,F,731
I,F,880
II,M,1505
II,M,1529
II,M,1681
II,M,1403
III,M,2519
III,F,2787
III,F,2354
II,F,1942
I,M,1050
II,F,1899
I,F,597
II,F,1178
I,M,663
I,M,1072
I,M,1054
I,F,800
III,F,1864
III,M,2860
III,M,2011
I,M,716
III,M,2130
I,M,924
II,F,1683
II,F,1165
I,F,519
III,F,2536
II,M,1627
I,M,961
I,F,780
II,F,1379
I,M,724
II,M,1083
III,F,2164
II,M,1375
I,M,655
I,F,528
I,F,590
II,F,1265
I,M,635
III,M,1818
III,M,2940
III,F,2081
I,F,652
II,F,1605
I,M,902
III,M,2631
III,M,1870
III,M,2679
I,M,691
I,M,952
II,M,1019
II,M,1891
III,F,2392
I,M,1083
III,F,2699
I,M,954
II,M,1934
II,M,1600
II,M,1959
II,M,1025
III,F,2074
III,F,2313
II,F,1401
I,F,924
I,M,527
III,F,2845
I,M,546
I,F,868
II,M,1482
III,F,2238
I,M,608
I,F,978
III,F,2883
I,F,792
I,F,1021
I,F,622
III,M,2859
I,M,823
II,M,1661
I,M,770
I,F,1086
III,F,2363
III,M,2263
II,M,1506
I,F,970
I,M,927
I,F,548
III,M,2872
I,F,502
I,F,694
III,F,2895
III,F,2727
II,M,1190
II,F,1634
II,F,928
II,M,1281
II,F,1017
I,F,1026
II,M,1296
II,M,1001
III,M,2928
I,M,605
I,F,549
I,M,575
I,F,584
II,M,1522
II,M,1072
II,F,1113
I,M,579
II,M,1345
II,F,1326
II,F,1214
III,F,2513
I,M,967
III,M,2674
I,F,814
II,F,998
I,M,631
III,M,2974
I,F,792
III,M,2383
II,F,1005
III,M,2234
I,F,715
I,M,1099
II,M,1796
II,M,1353
II,M,1064
II,M,1400
I,F,801
I,F,705
III,F,2567
I,F,1050
III,M,1911
II,F,939
II,M,1122
I,F,1018
II,F,1592
I,M,824
I,M,744
III,F,2724
II,F,1881
II,M,1538
I,F,533
I,M,995
I,F,772
II,F,951
II,F,1917
I,M,527
I,F,1041
II,F,1116
II,M,1253
II,F,1118
II,F,1908
III,F,2049
I,F,918
II,M,1640
II,F,1494
I,F,1026
III,M,2793
I,M,672
III,M,2990
II,F,1720
II,F,1852
III,M,2541
II,M,1559
III,F,1823
III,F,2336
III,F,2294
II,F,1330
I,F,864
II,F,1121
II,M,1749
III,F,2049
III,F,1918
II,F,1555
II,M,1323
III,M,2587
I,M,876
II,M,1310
I,F,825
I,F,841
I,M,530
I,F,661
I,M,509
II,M,1569
I,F,829
III,M,1823
III,M,2538
I,F,509
II,F,1717
I,F,915
II,M,1937
II,F,1876
III,M,2013
III,M,1913
III,F,2011
II,M,946
I,F,583
I,M,1053
I,M,983
I,M,551
III,F,2383
I,M,1023
III,M,2403
I,M,806
I,M,918
II,M,1527
II,F,1927
III,F,2680
II,F,920
II,M,1832
III,M,1926
III,M,2863
I,F,922
III,M,1865
II,F,944
I,F,712
III,M,2254
II,F,1272
III,F,2504
II,M,1270
I,F,1042
III,F,2301
II,F,1381
II,M,1086
I,F,842
I,F,657
II,M,1157
II,M,1198
I,M,869
I,F,1098
I,M,830
I,F,701
I,M,891
II,M,1167
I,M,933
I,F,928
II,F,1987
I,F,946
II,M,1563
III,F,1977
III,F,1853
I,M,1067
II,F,1877
I,M,769
I,F,709
I,F,786
II,F,1816
I,M,522
III,M,1821
I,M,1035
III,M,2674
III,F,2649
I,M,545
III,M,2371
II,F,1831
III,F,2953
I,M,1001
I,F,808
III,M,2992
III,M,2442
III,F,2929
I,M,1024
II,F,1652
II,F,1288
I,M,742
II,F,926
III,F,2579
I,F,541
I,M,596
I,F,1085
III,M,2157
I,M,1004
II,M,1282
III,M,1941
I,M,606
II,M,1535
I,M,914
II,F,1842
II,M,1648
I,M,696
III,F,2207
I,M,626
I,M,858
II,F,995
III,F,2574
I,M,679
II,F,1832
III,F,2600
II,F,1332
III,F,2010
I,M,660
I,F,1092
II,M,1959
III,M,2439
III,F,2727
I,F,905
II,M,1773
II,M,1343
I,F,698
III,M,1918
I,M,550
II,M,1059
III,F,2638
II,M,1483
II,F,1524
II,F,1468
II,F,1257
I,M,1051
III,M,2456
I,M,1027
II,F,1879
II,F,1606
II,M,1246
III,M,2575
I,F,757
III,M,2244
II,F,1207
I,M,1053
I,F,925
III,M,2363
I,M,648
I,F,571
I,F,701
I,M,873
I,M,842
I,F,627
I,F,854
III,F,2542
III,F,1894
III,F,2213
I,M,829
II,M,1818
I,F,973
I,F,1059
I,M,873
III,M,2484
II,M,1342
III,M,2763
I,F,503
I,F,918
II,M,972
II,M,1943
II,F,1025
II,M,995
I,F,848
I,M,930
III,F,2796
III,M,2831
III,F,1838
II,F,1349
II,M,1541
II,M,1945
III,M,2500
I,M,846
III,M,2593
II,F,908
II,F,1654
II,F,1838
II,F,1605
II,M,1900
III,M,2473
III,F,1839
II,F,1208
II,M,1871
III,F,2850
I,F,953
I,M,1080
II,M,1342
III,F,2018
II,M,1844
I,F,517
II,F,1806
III,F,2059
III,F,2655
I,F,651
III,F,2346
I,M,649
II,M,1089
I,F,1037
III,F,2760
II,M,1263
I,F,583
I,M,532
II,F,1953
II,F,1577
III,F,1806
II,M,1350
II,F,1397
II,F,1451
III,F,2064
III,M,2796
II,F,1085
II,M,1033
II,F,1625
II,M,1177
II,F,1123
I,M,962
II,M,1716
III,M,2705
II,F,982
II,M,1871
II,M,1239
I,F,667
I,M,1046
II,F,1965
I,F,616
I,M,711
III,F,1992
II,F,1071
I,M,905
II,F,1076
III,M,2578
II,F,1654
II,F,1624
II,F,1677
II,F,1171
II,M,1609
II,M,1934
III,M,2545
II,M,1559
II,M,1659
I,F,1093
II,M,1182
I,F,862
II,M,1356
I,M,956
II,M,1801
II,F,1012
I,F,848
II,F,1036
I,F,836
III,F,2203
I,F,540
I,F,942
II,M,1908
I,F,993
III,F,2884
I,F,1049
I,F,1033
III,M,2303
II,F,1197
III,M,1803
I,F,680
II,M,1214
I,M,925
II,F,1975
II,M,1471
I,F,966
III,F,2560
II,F,1952
III,M,2276
III,M,2998
III,F,2925
I,M,867
III,F,2707
II,M,1456
I,F,750
II,M,1036
II,F,984
II,M,1253
II,F,1520
III,M,2975
I,F,802
I,M,914
II,F,1380
I,M,1057
III,M,2077
II,M,1824
II,F,1406
II,M,1874
I,M,558
II,M,1232
I,M,908
II,F,1191
I,F,1049
I,M,930
II,F,1934
I,F,978
III,M,1876
I,F,652
I,F,659
II,M,1546
I,M,900
III,F,2517
II,F,1191
I,F,729
II,F,1506
I,M,1081
II,F,1569
I,M,549
II,F,1522
I,F,637
III,M,2484
III,F,2721
III,F,2698
II,M,1389
I,F,805
II,M,1092
III,M,2734
I,M,523
I,M,806
II,F,1003
III,M,2443
II,F,1472
II,F,1102
II,M,1314
I,M,626
II,F,1765
II,M,1654
I,F,739
I,M,891
III,M,2042
I,F,1093
III,M,2167
I,F,587
III,F,2887
III,M,2956
III,M,2654
II,F,1195
II,M,1750
II,F,918
III,F,1942
III,F,2011
III,M,2355
I,F,1013
II,M,1157
I,M,954
II,M,1606
I,M,686
III,F,2214
II,M,1719
II,M,1317
I,M,1041
II,M,1136
I,M,896
III,M,2327
I,F,819
II,M,1294
I,M,671
III,F,2012
III,M,2037
II,M,1676
II,F,1777
II,F,1747
II,F,1972
II,F,918
I,M,623
I,F,521
III,M,2250
II,M,1020
III,M,2167
I,M,856
I,M,579
I,F,649
I,F,788
I,F,624
II,M,1941
I,M,997
II,F,1750
III,F,2974
I,F,992
I,M,702
III,F,2195
III,F,2293
I,M,711
II,M,2000
III,F,2854
III,F,2199
II,M,1380
I,M,741
III,F,1981
I,M,639
II,F,1551
III,M,2161
I,F,1009
II,M,1960
I,F,826
III,M,2817
I,F,981
I,F,1006
III,F,2001
II,M,1644
II,M,1672
II,M,1070
III,M,2918
III,F,2727
II,M,1720
I,F,728
I,M,907
II,F,1325
I,M,1069
I,F,926
III,F,2768
II,M,1976
I,M,1047
II,M,1676
I,F,641
I,M,676
I,F,657
II,F,1205
III,F,2414
II,M,1141
I,M,798
II,F,1720
III,M,2571
II,F,1440
II,M,1654
I,M,603
II,F,1720
III,F,2572
II,M,1113
III,M,1878
I,M,589
III,F,2737
III,M,2263
II,F,1371
III,M,2146
I,F,641
III,M,2774
I,M,811
II,M,1233
II,F,1755
I,F,1079
II,F,1337
III,M,2391
I,F,565
I,F,725
III,F,2500
II,F,986
I,F,724
I,F,665
I,F,1044
II,F,1132
III,M,2714
III,F,2806
I,M,651
III,F,2802
I,F,1085
I,M,538
III,M,2628
III,M,2933
III,M,2545
II,M,1428
I,F,881
I,M,1085
III,F,2933
I,M,1034
II,F,1296
II,F,1292
I,F,706
II,M,1843
III,F,2360
III,M,2244
II,F,914
II,F,1821
I,F,842
I,F,725
I,F,762
I,F,592
III,M,1899
I,F,1024
I,M,709
I,F,1023
I,F,748
III,F,2316
II,M,1227
II,M,1664
II,M,1233
III,F,2575
III,M,2770
II,M,1419
I,M,656
III,M,2681
II,F,988
II,F,1125
III,F,2914
I,F,1041
II,M,1865
II,M,1107
I,F,836
II,M,1997
III,M,2129
III,M,1960
I,F,723
I,M,916
I,F,664
II,F,1498
I,F,826
I,F,884
I,M,957
II,M,1960
I,M,683
I,F,515
I,F,592
III,F,2814
I,M,887
I,F,598
I,M,765
III,M,1930
III,M,1903
III,M,2638
II,M,1813
I,M,686
III,F,2284
I,M,951
III,M,1887
III,F,1896
I,M,826
II,M,1802
II,F,1719
I,M,1081
I,F,607
I,M,777
I,M,1044
I,F,862
II,F,1202
I,M,903
II,F,1470
II,M,1665
III,M,1969
III,M,2613
I,F,1014
III,M,2921
II,M,1909
II,M,1588
II,F,1142
II,M,1052
III,M,2292
III,F,1985
III,M,2771
II,M,1509
I,M,970
I,M,651
I,F,517
I,M,1041
III,F,1964
I,F,589
I,M,1099
III,M,1823
I,F,788
I,M,836
I,M,570
III,F,2740
II,M,1940
II,F,1293
III,F,2241
III,M,2366
I,M,742
II,M,1335
II,F,974
I,F,831
III,M,2318
II,F,1427
II,M,1254
II,F,1021
I,M,922
III,M,2115
III,F,1885
I,F,847
I,M,776
III,F,2071
II,M,961
I,M,1021
I,F,938
II,F,1307
II,F,1439
III,M,2589
II,F,1551
I,F,1026
I,M,1020
III,F,2827
II,F,1739
I,F,1049
III,F,2701
I,M,838
I,F,539
II,M,1816
II,M,1212
II,F,1740
II,M,1485
III,F,2201
I,F,533
II,M,1918
II,M,1383
III,F,2377
III,F,2079
III,M,1836
I,M,732
III,F,2461
I,M,1033
II,M,973
I,F,620
II,M,1872
II,M,1901
III,M,2250
I,F,805
I,F,1050
III,M,2924
III,M,1824
I,F,908
I,M,667
I,M,555
I,F,667
II,M,945
II,F,1165
I,M,949
II,M,1926
I,M,928
II,F,1708
II,M,1246
III,F,2295
II,M,1784
III,M,2341
I,F,801
III,F,1881
III,F,2901
III,M,2268
II,F,1575
II,M,1154
III,M,2725
III,F,2099
I,M,1072
I,M,683
II,M,1400
II,M,1718
III,F,2420
III,M,2409
III,F,2665
II,F,1569
II,F,1110
III,M,2225
I,M,907
II,F,903
I,F,735
III,F,2330
I,M,1012
II,M,1834
I,M,573
II,M,1823
III,F,2566
III,M,1831
II,F,1122
II,F,1946
II,M,1105
II,F,1685
I,F,827
I,M,907
I,F,617
I,M,942
II,M,1450
II,M,1759
III,F,2473
I,M,529
III,F,2839
I,F,532
III,F,2427
I,M,1094
I,M,749
I,F,539
I,M,982
II,F,1396
III,F,2427
II,F,1012
II,F,1371
II,F,1008
II,F,1063
II,M,1520
III,F,1877
I,M,1055
I,F,1084
III,F,2653
III,M,2505
III,M,2627
II,F,1920
III,F,2804
I,M,1048
II,F,1795
III,F,2050
III,M,2555
I,M,675
I,F,530
I,M,1006
I,M,579
I,F,602
I,M,636
II,F,1739
III,F,1893
III,F,2537
I,F,583
I,F,956
I,M,556
I,M,802
I,F,996
I,M,902
II,M,1558
III,M,1917
I,M,551
II,F,1460
II,F,917
I,M,809
II,F,1220
I,F,994
II,M,1661
III,M,2254
II,F,1068
I,M,662
II,F,1079
III,M,2404
III,M,2561
II,F,1087
III,M,2113
II,M,1812
I,F,677
III,F,2581
I,F,1080
III,F,1888
I,M,740
III,F,2666
III,F,1993
III,M,2745
III,M,2826
II,M,1374
III,F,2040
I,F,603
III,F,1852
I,M,788
II,M,1030
I,F,1088
I,F,703
III,M,2551
III,F,2187
II,F,1335
I,F,905
I,F,861
I,F,764
I,F,508
II,M,1241
I,F,903
I,M,659
III,F,2053
II,F,1263
II,M,1637
I,M,556
I,F,829
II,M,1740
II,M,920
III,M,1855
I,M,1090
I,F,681
III,F,2800
III,F,2616
II,F,1250
II,M,966
II,M,1287
I,F,831
I,F,996
I,M,504
I,F,741
II,M,1422
III,F,2303
III,F,2183
II,F,1364
III,F,2626
I,M,712
I,F,971
II,M,1557
II,F,1641
II,F,1618
I,M,664
II,F,1395
II,F,1939
I,F,940
I,F,942
II,F,1866
I,F,1092
II,M,1559
II,F,1765
II,M,1809
II,M,1005
II,M,981
II,F,1830
III,F,2666
II,F,1819
I,F,1094
II,F,1141
I,F,946
III,F,2226
III,M,2150
II,M,1000
I,F,617
I,M,718
I,M,637
III,F,2752
I,M,927
I,M,670
II,M,1413
I,M,1088
II,M,1905
I,F,950
I,F,843
II,M,942
III,M,1912
III,M,1804
II,F,1129
I,F,565
II,M,1425
I,M,619
I,M,1019
I,F,890
III,M,2804
II,F,1538
III,F,2206
I,F,500
I,F,787
II,F,1955
I,F,652
II,F,1455
I,F,1090
II,M,1973
III,F,2643
II,F,1904
II,F,1110
II,F,1492
II,M,1791
I,M,844
II,M,1502
II,F,1174
I,M,690
II,M,1966
I,F,685
III,F,2886
I,M,851
II,M,1439
I,F,736
I,M,882
I,F,905
III,M,2312
II,M,908
III,F,2251
III,F,1915
I,M,988
I,F,628
III,M,2353
III,M,1909
II,F,1126
I,F,586
III,M,1904
I,F,941
III,F,2219
II,M,1662
I,M,751
III,F,2366
I,M,554
I,F,607
I,F,745
I,F,576
III,F,2443
I,M,721
II,F,1740
I,M,596
I,M,674
I,M,986
III,M,2374
II,F,1050
I,M,1010
III,F,2876
II,F,1854
I,F,846
II,F,1209
I,M,1012
III,M,1963
I,M,777
II,M,1516
I,M,717
II,M,1444
III,M,2540
III,F,2770
I,M,590
II,F,1185
III,F,2301
I,M,995
III,M,2941
I,F,527
III,M,1911
II,F,1930
III,M,2370
III,M,2027
II,M,1784
III,F,1847
III,M,2338
II,M,1854
II,F,1621
I,M,1086
II,F,1365
I,F,1099
I,F,550
I,M,1003
II,F,1341
I,F,977
II,F,1575
II,M,1155
II,F,1145
II,M,1025
II,M,963
III,F,2248
I,F,793
II,F,1746
III,M,2482
III,F,2915
II,F,1899
I,F,899
I,F,724
III,M,2333
II,F,1675
I,F,1031
III,M,2320
III,M,2029
III,F,1896
III,F,1895
I,F,1076
II,F,985
I,M,806
II,F,1981
II,F,1977
III,M,2232
III,M,1924
II,M,1646
III,M,2365
II,M,1545
III,M,2493
I,F,562
I,F,1047
III,M,1873
I,M,525
III,F,2199
II,F,1026
III,M,2162
III,M,2862
II,M,1127
II,F,1798
I,M,565
I,M,1084
I,M,836
I,F,713
II,M,1091
I,M,1018
I,F,722
III,F,1865
III,M,2051
I,F,553
III,F,2819
III,F,2037
III,M,2118
III,F,2456
III,M,2260
I,M,1081
II,F,1095
I,F,1095
I,F,681
I,F,525
I,F,986
II,F,1961
III,M,2540
I,M,1025
I,F,503
III,F,2606
II,M,1022
II,F,1436
III,F,2103
I,M,502
I,F,593
I,F,695
II,M,1662
I,F,951
II,M,1044
III,M,2741
III,F,2228
III,M,2961
II,M,1811
I,F,636
III,M,2349
II,M,1437
I,F,654
III,F,2748
III,F,2442
III,F,2020
II,F,1910
III,F,2749
I,M,551
II,F,1580
III,F,2855
I,M,722
I,M,708
I,M,826
II,F,1763
II,F,958
II,F,1871
I,M,543
I,F,834
II,M,1787
III,M,2821
II,M,1351
I,M,1020
III,M,2866
III,F,2999
III,M,2572
II,M,1953
II,M,1176
I,F,615
II,M,1130
II,F,1520
II,F,1012
I,M,675
I,M,727
III,F,2991
III,M,2600
II,M,1217
III,F,1967
II,M,956
III,F,2597
III,F,2606
III,F,1980
III,F,2806
I,F,608
I,M,673
I,F,872
III,F,2785
II,M,1875
II,F,1115
II,M,1351
II,F,1291
II,F,1767
I,F,1054
I,F,785
I,M,697
III,F,1866
I,M,998
II,F,1448
I,M,801
III,F,2496
II,F,1288
III,M,2528
III,F,2108
II,M,1986
III,F,1812
II,M,1670
III,F,2678
III,F,2333
III,F,2836
I,M,880
I,M,678
II,F,1548
I,F,841
II,M,1235
I,F,659
I,M,1013
II,F,1866
II,M,1588
II,F,1849
III,F,2498
II,M,1824
II,F,1419
I,F,891
III,F,2595
I,F,620
I,M,556
III,M,2494
I,M,828
I,F,590
III,F,2055
II,M,1539
I,M,649
III,M,2772
III,M,2578
I,M,881
II,M,1031
I,F,1075
II,F,1626
II,F,1238
II,F,1491
III,F,2485
II,F,988
III,M,2998
I,F,746
I,M,503
II,F,1959
III,M,2740
I,M,514
I,M,505
II,F,1586
I,F,757
I,M,899
III,M,2158
II,M,1113
II,M,1614
II,F,1262
I,M,1091
II,M,1658
II,F,905
II,M,1969
I,M,875
III,F,2240
III,M,2492
III,F,1911
I,F,789
III,M,1815
II,M,1856
III,F,2867
III,M,2145
III,F,2250
II,M,982
II,M,1935
III,M,2534
III,M,1823
II,F,1209
I,M,571
II,F,1714
II,M,1989
I,F,895
I,M,1042
II,F,1846
III,M,2299
III,M,2938
I,F,1069
I,F,1015
I,F,528
III,F,2322
I,M,737
II,M,1316
II,M,1736
III,F,2507
I,M,656
III,M,2195
III,F,1875
III,M,2176
II,F,1957
III,M,2943
I,F,693
II,M,1157
I,M,563
II,M,1778
I,M,1092
I,F,560
III,M,1840
II,F,1520
I,M,802
II,M,983
II,M,1507
III,M,1931
II,M,1778
II,F,1630
II,F,1867
III,M,2167
I,M,674
II,M,1080
II,M,1250
III,M,2131
II,F,981
I,M,648
II,F,1040
I,F,642
II,F,1518
III,M,2011
II,M,1851
II,F,1488
III,F,1999
III,M,2430
I,F,1087
II,F,978
III,M,2315
II,F,1623
II,F,1635
III,F,2368
II,M,1789
I,F,563
I,F,1025
I,M,588
II,M,1640
II,M,1941
II,F,1097
I,M,690
I,M,571
III,F,1884
II,F,1813
III,M,2083
I,F,531
I,F,1080
III,M,2213
I,F,887
I,M,523
III,M,2856
II,F,1550
I,F,745
III,M,2503
III,F,2120
III,M,2768
I,F,1012
I,F,992
I,M,954
II,F,1699
II,M,1302
II,M,1146
I,M,881
I,M,527
III,F,2748
II,F,1778
II,M,968
II,M,1292
III,M,2961
I,M,577
I,M,712
I,F,562
II,M,1583
I,M,649
II,M,1750
II,F,1877
II,M,1334
I,M,885
I,F,653
III,M,1862
I,M,709
I,M,705
III,M,1988
I,M,549
II,M,1885
II,F,1379
III,M,2333
III,M,2644
I,M,541
II,F,1428
III,M,2930
III,F,2504
III,F,2663
I,M,704
I,M,726
III,M,2742
II,M,1714
I,M,912
I,F,1049
I,F,934
II,M,947
I,M,788
II,M,997
I,M,915
I,M,834
I,M,1081
II,M,1244
I,F,805
II,M,947
III,F,2429
I,M,738
II,F,920
II,M,1975
I,M,896
I,M,796
III,M,2607
I,F,668
II,F,1107
I,M,1068
II,M,1391
III,F,2463
II,F,1155
III,F,2934
III,M,2273
III,M,1962
II,M,1800
III,F,2267
III,F,2439
II,F,1439
III,M,2202
II,F,1876
I,M,948
I,M,635
I,F,860
I,F,1091
III,F,2922
III,F,2438
I,F,997
I,M,664
I,F,527
I,F,629
II,F,1420
I,F,586
III,F,2241
I,M,1018
III,F,2928
III,F,2704
III,F,2491
I,F,702
III,M,2948
I,M,541
II,F,1145
II,M,1988
III,M,1838
III,F,2571
II,M,1281
I,M,846
II,F,1084
I,F,1037
II,F,1019
I,M,992
II,F,1253
III,M,1809
II,F,1769
III,F,2022
I,M,749
III,M,1829
II,M,1885
II,F,1628
III,M,2290
II,M,1253
III,M,2927
I,F,712
III,M,2213
II,M,1233
III,M,2327
II,M,1639
II,F,1101
II,F,1351
II,M,1293
I,F,602
III,M,2301
II,F,908
III,M,1952
I,M,920
I,F,596
II,M,1235
I,M,609
II,F,1686
I,M,946
I,M,1011
III,F,2213
I,M,737
III,M,2008
I,F,646
II,M,954
I,M,635
I,F,548
III,F,2014
II,M,1205
III,M,2005
I,M,856
II,F,1571
I,M,800
I,M,872
III,F,2879
III,F,2617
II,F,1660
I,F,558
II,F,1159
III,M,1899
III,F,1826
III,F,2338
II,M,1968
I,M,1015
II,M,1728
II,M,1593
I,F,632
II,F,998
I,F,931
I,F,831
III,F,2023
II,F,1977
I,M,784
II,F,1290
III,M,2095
I,M,765
I,M,887
II,F,1173
III,M,2055
I,M,627
III,M,2953
II,M,909
III,F,2075
I,F,580
II,M,1002
II,F,1174
III,M,2394
III,M,2122
III,F,2626
I,M,596
I,M,1016
I,M,1013
I,F,1057
II,F,1751
I,M,966
II,F,1136
I,F,983
III,F,1981
III,F,2371
III,M,2297
I,F,658
II,M,1251
II,M,974
I,M,874
II,M,1897
I,M,855
I,F,823
II,M,1268
I,F,964
I,F,983
I,F,975
II,M,1334
I,F,564
II,F,1528
I,M,611
II,F,1486
II,M,927
II,F,1108
I,F,1068
II,M,1153
I,F,725
I,M,686
II,M,1415
III,F,1831
I,F,555
III,M,2050
I,M,806
III,M,1836
III,M,1801
II,M,1094
II,F,1316
III,F,1884
II,F,1020
II,F,1892
III,F,2588
I,M,875
II,M,1291
II,F,1613
I,M,833
II,F,1917
I,M,514
II,M,1577
I,M,562
II,F,933
I,M,798
I,F,1087
I,F,1061
I,M,568
II,M,1489
II,F,1979
I,M,1065
III,F,2130
II,M,1917
III,F,2415
I,F,680
I,F,566
II,M,1355
I,M,906
I,F,986
II,F,1636
III,F,2233
II,F,1188
III,F,2393
II,M,1439
I,F,997
III,M,2191
I,M,1046
I,M,810
I,M,547
II,F,1409
III,F,2235
I,M,907
III,M,1872
I,M,618
II,M,1223
